revision,code,name
200812,110000,北京市
200812,110101,东城区
200812,110102,西城区
200812,110103,崇文区
200812,110104,宣武区
200812,110105,朝阳区
200812,110106,丰台区
200812,110107,石景山区
200812,110108,海淀区
200812,110109,门头沟区
200812,110111,房山区
200812,110112,通州区
200812,110113,顺义区
200812,110114,昌平区
200812,110115,大兴区
200812,110116,怀柔区
200812,110117,平谷区
200812,110228,密云县
200812,110229,延庆县
200812,120000,天津市
200812,120101,和平区
200812,120102,河东区
200812,120103,河西区
200812,120104,南开区
200812,120105,河北区
200812,120106,红桥区
200812,120107,塘沽区
200812,120108,汉沽区
200812,120109,大港区
200812,120110,东丽区
200812,120111,西青区
200812,120112,津南区
200812,120113,北辰区
200812,120114,武清区
200812,120115,宝坻区
200812,120221,宁河县
200812,120223,静海县
200812,120225,蓟县
200812,130000,河北省
200812,130100,石家庄市
200812,130102,长安区
200812,130103,桥东区
200812,130104,桥西区
200812,130105,新华区
200812,130107,井陉矿区
200812,130108,裕华区
200812,130121,井陉县
200812,130123,正定县
200812,130124,栾城县
200812,130125,行唐县
200812,130126,灵寿县
200812,130127,高邑县
200812,130128,深泽县
200812,130129,赞皇县
200812,130130,无极县
200812,130131,平山县
200812,130132,元氏县
200812,130133,赵县
200812,130181,辛集市
200812,130182,藁城市
200812,130183,晋州市
200812,130184,新乐市
200812,130185,鹿泉市
200812,130200,唐山市
200812,130202,路南区
200812,130203,路北区
200812,130204,古冶区
200812,130205,开平区
200812,130207,丰南区
200812,130208,丰润区
200812,130223,滦县
200812,130224,滦南县
200812,130225,乐亭县
200812,130227,迁西县
200812,130229,玉田县
200812,130230,唐海县
200812,130281,遵化市
200812,130283,迁安市
200812,130300,秦皇岛市
200812,130302,海港区
200812,130303,山海关区
200812,130304,北戴河区
200812,130321,青龙满族自治县
200812,130322,昌黎县
200812,130323,抚宁县
200812,130324,卢龙县
200812,130400,邯郸市
200812,130402,邯山区
200812,130403,丛台区
200812,130404,复兴区
200812,130406,峰峰矿区
200812,130421,邯郸县
200812,130423,临漳县
200812,130424,成安县
200812,130425,大名县
200812,130426,涉县
200812,130427,磁县
200812,130428,肥乡县
200812,130429,永年县
200812,130430,邱县
