revision,code,name
200912,110000,北京市
200912,110101,东城区
200912,110102,西城区
200912,110103,崇文区
200912,110104,宣武区
200912,110105,朝阳区
200912,110106,丰台区
200912,110107,石景山区
200912,110108,海淀区
200912,110109,门头沟区
200912,110111,房山区
200912,110112,通州区
200912,110113,顺义区
200912,110114,昌平区
200912,110115,大兴区
200912,110116,怀柔区
200912,110117,平谷区
200912,110228,密云县
200912,110229,延庆县
200912,120000,天津市
200912,120101,和平区
200912,120102,河东区
200912,120103,河西区
200912,120104,南开区
200912,120105,河北区
200912,120106,红桥区
200912,120110,东丽区
200912,120111,西青区
200912,120112,津南区
200912,120113,北辰区
200912,120114,武清区
200912,120115,宝坻区
200912,120116,滨海新区
200912,120221,宁河县
200912,120223,静海县
200912,120225,蓟县
200912,130000,河北省
200912,130100,石家庄市
200912,130102,长安区
200912,130103,桥东区
200912,130104,桥西区
200912,130105,新华区
200912,130107,井陉矿区
200912,130108,裕华区
200912,130121,井陉县
200912,130123,正定县
200912,130124,栾城县
200912,130125,行唐县
200912,130126,灵寿县
200912,130127,高邑县
200912,130128,深泽县
200912,130129,赞皇县
200912,130130,无极县
200912,130131,平山县
200912,130132,元氏县
200912,130133,赵县
200912,130181,辛集市
200912,130182,藁城市
200912,130183,晋州市
200912,130184,新乐市
200912,130185,鹿泉市
200912,130200,唐山市
200912,130202,路南区
200912,130203,路北区
200912,130204,古冶区
200912,130205,开平区
200912,130207,丰南区
200912,130208,丰润区
200912,130223,滦县
200912,130224,滦南县
200912,130225,乐亭县
200912,130227,迁西县
200912,130229,玉田县
200912,130230,唐海县
200912,130281,遵化市
200912,130283,迁安市
200912,130300,秦皇岛市
200912,130302,海港区
200912,130303,山海关区
200912,130304,北戴河区
200912,130321,青龙满族自治县
200912,130322,昌黎县
200912,130323,抚宁县
200912,130324,卢龙县
200912,130400,邯郸市
200912,130402,邯山区
200912,130403,丛台区
200912,130404,复兴区
200912,130406,峰峰矿区
200912,130421,邯郸县
200912,130423,临漳县
200912,130424,成安县
200912,130425,大名县
200912,130426,涉县
200912,130427,磁县
200912,130428,肥乡县
200912,130429,永年县
200912,130430,邱县
200912,130431,鸡泽县
200912,130432,广平县
200912,130433,馆陶县
200912,130434,魏县
200912,130435,曲周县
200912,130481,武安市
200912,130500,邢台市
200912,130502,桥东区
200912,130503,桥西区
200912,130521,邢台县
200912,130522,临城县
200912,130523,内丘县
200912,130524,柏乡县
200912,130525,隆尧县
200912,130526,任县
200912,130527,南和县
200912,130528,宁晋县
200912,130529,巨鹿县
200912,130530,新河县
200912,130531,广宗县
200912,130532,平乡县
200912,130533,威县
200912,130534,清河县
200912,130535,临西县
200912,130581,南宫市
200912,130582,沙河市
200912,130600,保定市
200912,130602,新市区
200912,130603,北市区
200912,130604,南市区
200912,130621,满城县
200912,130622,清苑县
200912,130623,涞水县
200912,130624,阜平县
200912,130625,徐水县
200912,130626,定兴县
200912,130627,唐县
200912,130628,高阳县
200912,130629,容城县
200912,130630,涞源县
200912,130631,望都县
200912,130632,安新县
200912,130633,易县
200912,130634,曲阳县
200912,130635,蠡县
200912,130636,顺平县
200912,130637,博野县
200912,130638,雄县
200912,130681,涿州市
200912,130682,定州市
200912,130683,安国市
200912,130684,高碑店市
200912,130700,张家口市
200912,130702,桥东区
200912,130703,桥西区
200912,130705,宣化区
200912,130706,下花园区
200912,130721,宣化县
200912,130722,张北县
200912,130723,康保县
200912,130724,沽源县
200912,130725,尚义县
200912,130726,蔚县
200912,130727,阳原县
200912,130728,怀安县
200912,130729,万全县
200912,130730,怀来县
200912,130731,涿鹿县
200912,130732,赤城县
200912,130733,崇礼县
200912,130800,承德市
200912,130802,双桥区
200912,130803,双滦区
200912,130804,鹰手营子矿区
200912,130821,承德县
200912,130822,兴隆县
200912,130823,平泉县
200912,130824,滦平县
200912,130825,隆化县
200912,130826,丰宁满族自治县
200912,130827,宽城满族自治县
200912,130828,围场满族蒙古族自治县
200912,130900,沧州市
200912,130902,新华区
200912,130903,运河区
200912,130921,沧县
200912,130922,青县
200912,130923,东光县
200912,130924,海兴县
200912,130925,盐山县
200912,130926,肃宁县
200912,130927,南皮县
200912,130928,吴桥县
200912,130929,献县
200912,130930,孟村回族自治县
200912,130981,泊头市
200912,130982,任丘市
200912,130983,黄骅市
200912,130984,河间市
200912,131000,廊坊市
200912,131002,安次区
200912,131003,广阳区
200912,131022,固安县
200912,131023,永清县
200912,131024,香河县
200912,131025,大城县
200912,131026,文安县
200912,131028,大厂回族自治县
200912,131081,霸州市
200912,131082,三河市
200912,131100,衡水市
200912,131102,桃城区
200912,131121,枣强县
200912,131122,武邑县
200912,131123,武强县
200912,131124,饶阳县
200912,131125,安平县
200912,131126,故城县
200912,131127,景县
200912,131128,阜城县
200912,131181,冀州市
200912,131182,深州市
200912,140000,山西省
200912,140100,太原市
200912,140105,小店区
200912,140106,迎泽区
200912,140107,杏花岭区
200912,140108,尖草坪区
200912,140109,万柏林区
200912,140110,晋源区
200912,140121,清徐县
200912,140122,阳曲县
200912,140123,娄烦县
200912,140181,古交市
200912,140200,大同市
200912,140202,城区
200912,140203,矿区
200912,140211,南郊区
200912,140212,新荣区
200912,140221,阳高县
200912,140222,天镇县
200912,140223,广灵县
200912,140224,灵丘县
200912,140225,浑源县
200912,140226,左云县
200912,140227,大同县
200912,140300,阳泉市
200912,140302,城区
200912,140303,矿区
200912,140311,郊区
200912,140321,平定县
200912,140322,盂县
200912,140400,长治市
200912,140402,城区
200912,140411,郊区
200912,140421,长治县
200912,140423,襄垣县
200912,140424,屯留县
200912,140425,平顺县
200912,140426,黎城县
200912,140427,壶关县
200912,140428,长子县
200912,140429,武乡县
200912,140430,沁县
200912,140431,沁源县
200912,140481,潞城市
200912,140500,晋城市
200912,140502,城区
200912,140521,沁水县
200912,140522,阳城县
200912,140524,陵川县
200912,140525,泽州县
200912,140581,高平市
200912,140600,朔州市
200912,140602,朔城区
200912,140603,平鲁区
200912,140621,山阴县
200912,140622,应县
200912,140623,右玉县
200912,140624,怀仁县
200912,140700,晋中市
200912,140702,榆次区
200912,140721,榆社县
200912,140722,左权县
200912,140723,和顺县
