revision,code,name
198612,110000,北京市
198612,110101,东城区
198612,110102,西城区
198612,110103,崇文区
198612,110104,宣武区
198612,110105,朝阳区
198612,110106,丰台区
198612,110107,石景山区
198612,110108,海淀区
198612,110109,门头沟区
198612,110111,房山区
198612,110221,昌平县
198612,110222,顺义县
198612,110223,通县
198612,110224,大兴县
198612,110226,平谷县
198612,110227,怀柔县
198612,110228,密云县
198612,110229,延庆县
198612,120000,天津市
198612,120101,和平区
198612,120102,河东区
198612,120103,河西区
198612,120104,南开区
198612,120105,河北区
198612,120106,红桥区
198612,120107,塘沽区
198612,120108,汉沽区
198612,120109,大港区
198612,120110,东郊区
198612,120111,西郊区
198612,120112,南郊区
198612,120113,北郊区
198612,120221,宁河县
198612,120222,武清县
198612,120223,静海县
198612,120224,宝坻县
198612,120225,蓟县
198612,130000,河北省
198612,130100,石家庄市
198612,130102,长安区
198612,130103,桥东区
198612,130104,桥西区
198612,130105,新华区
198612,130106,郊区
198612,130107,井陉矿区
198612,130121,井陉县
198612,130122,获鹿县
198612,130123,栾城县
198612,130124,正定县
198612,130200,唐山市
198612,130202,路南区
198612,130203,路北区
198612,130204,东矿区
198612,130205,开平区
198612,130206,新区
198612,130221,丰润县
198612,130222,丰南县
198612,130223,滦县
198612,130224,滦南县
198612,130225,乐亭县
198612,130226,迁安县
198612,130227,迁西县
198612,130228,遵化县
198612,130229,玉田县
198612,130230,唐海县
198612,130300,秦皇岛市
198612,130302,海港区
198612,130303,山海关区
198612,130304,北戴河区
198612,130321,青龙满族自治县
198612,130322,昌黎县
198612,130323,抚宁县
198612,130324,卢龙县
198612,130400,邯郸市
198612,130402,邯山区
198612,130403,丛台区
198612,130404,复兴区
198612,130406,峰峰矿区
198612,130421,邯郸县
198612,130422,武安县
198612,130500,邢台市
198612,130502,桥东区
198612,130503,桥西区
198612,130504,郊区
198612,130521,邢台县
198612,130600,保定市
198612,130602,新市区
198612,130603,北市区
198612,130604,南市区
198612,130605,郊区
198612,130621,满城县
198612,130622,清苑县
198612,130700,张家口市
198612,130702,桥东区
198612,130703,桥西区
198612,130704,茶坊区
198612,130705,宣化区
198612,130706,下花园区
198612,130707,庞家堡区
198612,130721,宣化县
198612,130800,承德市
198612,130802,双桥区
198612,130803,双滦区
198612,130804,鹰手营子矿区
198612,130821,承德县
198612,130900,沧州市
198612,130902,新华区
198612,130903,运河区
198612,130904,郊区
