revision,code,name
201312,110000,北京市
201312,120000,天津市
201312,130000,河北省
201312,130100,石家庄市
201312,130200,唐山市
201312,130300,秦皇岛市
201312,130400,邯郸市
201312,130500,邢台市
201312,130600,保定市
201312,130700,张家口市
201312,130800,承德市
201312,130900,沧州市
201312,131000,廊坊市
201312,131100,衡水市
201312,140000,山西省
201312,140100,太原市
201312,140200,大同市
201312,140300,阳泉市
201312,140400,长治市
201312,140500,晋城市
201312,140600,朔州市
201312,140700,晋中市
201312,140800,运城市
201312,140900,忻州市
201312,141000,临汾市
201312,141100,吕梁市
201312,150000,内蒙古自治区
201312,150100,呼和浩特市
201312,150200,包头市
201312,150300,乌海市
201312,150400,赤峰市
201312,150500,通辽市
201312,150600,鄂尔多斯市
201312,150700,呼伦贝尔市
201312,150800,巴彦淖尔市
201312,150900,乌兰察布市
201312,152200,兴安盟
201312,152500,锡林郭勒盟
201312,152900,阿拉善盟
201312,210000,辽宁省
201312,210100,沈阳市
201312,210200,大连市
201312,210300,鞍山市
201312,210400,抚顺市
201312,210500,本溪市
201312,210600,丹东市
201312,210700,锦州市
201312,210800,营口市
201312,210900,阜新市
201312,211000,辽阳市
201312,211100,盘锦市
201312,211200,铁岭市
201312,211300,朝阳市
201312,211400,葫芦岛市
201312,220000,吉林省
201312,220100,长春市
201312,220200,吉林市
201312,220300,四平市
201312,220400,辽源市
201312,220500,通化市
201312,220600,白山市
201312,220700,松原市
201312,220800,白城市
201312,222400,延边朝鲜族自治州
201312,230000,黑龙江省
201312,230100,哈尔滨市
201312,230200,齐齐哈尔市
201312,230300,鸡西市
201312,230400,鹤岗市
201312,230500,双鸭山市
201312,230600,大庆市
201312,230700,伊春市
201312,230800,佳木斯市
201312,230900,七台河市
201312,231000,牡丹江市
201312,231100,黑河市
201312,231200,绥化市
201312,232700,大兴安岭地区
201312,310000,上海市
201312,320000,江苏省
201312,320100,南京市
201312,320200,无锡市
201312,320300,徐州市
201312,320400,常州市
201312,320500,苏州市
201312,320600,南通市
201312,320700,连云港市
201312,320800,淮安市
201312,320900,盐城市
201312,321000,扬州市
201312,321100,镇江市
201312,321200,泰州市
201312,321300,宿迁市
201312,330000,浙江省
201312,330100,杭州市
201312,330200,宁波市
201312,330300,温州市
201312,330400,嘉兴市
201312,330500,湖州市
201312,330600,绍兴市
201312,330700,金华市
201312,330800,衢州市
201312,330900,舟山市
201312,331000,台州市
201312,331100,丽水市
201312,340000,安徽省
201312,340100,合肥市
201312,340200,芜湖市
201312,340300,蚌埠市
201312,340400,淮南市
201312,340500,马鞍山市
201312,340600,淮北市
201312,340700,铜陵市
201312,340800,安庆市
201312,341000,黄山市
201312,341100,滁州市
201312,341200,阜阳市
201312,341300,宿州市
201312,341500,六安市
201312,341600,亳州市
201312,341700,池州市
201312,341800,宣城市
201312,350000,福建省
201312,350100,福州市
201312,350200,厦门市
201312,350300,莆田市
201312,350400,三明市
201312,350500,泉州市
201312,350600,漳州市
201312,350700,南平市
201312,350800,龙岩市
201312,350900,宁德市
201312,360000,江西省
201312,360100,南昌市
201312,360200,景德镇市
201312,360300,萍乡市
201312,360400,九江市
201312,360500,新余市
201312,360600,鹰潭市
201312,360700,赣州市
201312,360800,吉安市
201312,360900,宜春市
201312,361000,抚州市
201312,361100,上饶市
201312,370000,山东省
201312,370100,济南市
201312,370200,青岛市
201312,370300,淄博市
201312,370400,枣庄市
201312,370500,东营市
201312,370600,烟台市
201312,370700,潍坊市
201312,370800,济宁市
201312,370900,泰安市
201312,371000,威海市
201312,371100,日照市
201312,371200,莱芜市
201312,371300,临沂市
201312,371400,德州市
201312,371500,聊城市
201312,371600,滨州市
201312,371700,菏泽市
201312,410000,河南省
201312,410100,郑州市
201312,410200,开封市
201312,410300,洛阳市
201312,410400,平顶山市
201312,410500,安阳市
201312,410600,鹤壁市
201312,410700,新乡市
201312,410800,焦作市
201312,410900,濮阳市
201312,411000,许昌市
201312,411100,漯河市
201312,411200,三门峡市
201312,411300,南阳市
201312,411400,商丘市
201312,411500,信阳市
201312,411600,周口市
201312,411700,驻马店市
201312,420000,湖北省
201312,420100,武汉市
201312,420200,黄石市
201312,420300,十堰市
201312,420500,宜昌市
201312,420600,襄阳市
201312,420700,鄂州市
201312,420800,荆门市
201312,420900,孝感市
201312,421000,荆州市
201312,421100,黄冈市
201312,421200,咸宁市
201312,421300,随州市
201312,422800,恩施土家族苗族自治州
201312,430000,湖南省
201312,430100,长沙市
201312,430200,株洲市
201312,430300,湘潭市
201312,430400,衡阳市
201312,430500,邵阳市
201312,430600,岳阳市
201312,430700,常德市
201312,430800,张家界市
201312,430900,益阳市
201312,431000,郴州市
201312,431100,永州市
201312,431200,怀化市
201312,431300,娄底市
201312,433100,湘西土家族苗族自治州
201312,440000,广东省
201312,440100,广州市
201312,440200,韶关市
201312,440300,深圳市
201312,440400,珠海市
201312,440500,汕头市
201312,440600,佛山市
201312,440700,江门市
201312,440800,湛江市
201312,440900,茂名市
201312,441200,肇庆市
201312,441300,惠州市
201312,441400,梅州市
201312,441500,汕尾市
201312,441600,河源市
201312,441700,阳江市
201312,441800,清远市
201312,441900,东莞市
201312,442000,中山市
201312,445100,潮州市
201312,445200,揭阳市
201312,445300,云浮市
201312,450000,广西壮族自治区
201312,450100,南宁市
201312,450200,柳州市
201312,450300,桂林市
201312,450400,梧州市
201312,450500,北海市
201312,450600,防城港市
201312,450700,钦州市
201312,450800,贵港市
201312,450900,玉林市
201312,451000,百色市
201312,451100,贺州市
201312,451200,河池市
201312,451300,来宾市
201312,451400,崇左市
201312,460000,海南省
201312,460100,海口市
201312,460200,三亚市
201312,460300,三沙市
201312,500000,重庆市
201312,510000,四川省
201312,510100,成都市
201312,510300,自贡市
201312,510400,攀枝花市
201312,510500,泸州市
201312,510600,德阳市
201312,510700,绵阳市
201312,510800,广元市
201312,510900,遂宁市
201312,511000,内江市
201312,511100,乐山市
201312,511300,南充市
201312,511400,眉山市
201312,511500,宜宾市
201312,511600,广安市
201312,511700,达州市
201312,511800,雅安市
201312,511900,巴中市
201312,512000,资阳市
201312,513200,阿坝藏族羌族自治州
201312,513300,甘孜藏族自治州
201312,513400,凉山彝族自治州
201312,520000,贵州省
201312,520100,贵阳市
201312,520200,六盘水市
201312,520300,遵义市
201312,520400,安顺市
201312,520500,毕节市
201312,520600,铜仁市
201312,522300,黔西南布依族苗族自治州
201312,522600,黔东南苗族侗族自治州
201312,522700,黔南布依族苗族自治州
201312,530000,云南省
201312,530100,昆明市
201312,530300,曲靖市
201312,530400,玉溪市
201312,530500,保山市
201312,530600,昭通市
201312,530700,丽江市
201312,530800,普洱市
201312,530900,临沧市
201312,532300,楚雄彝族自治州
201312,532500,红河哈尼族彝族自治州
201312,532600,文山壮族苗族自治州
201312,532800,西双版纳傣族自治州
201312,532900,大理白族自治州
201312,533100,德宏傣族景颇族自治州
201312,533300,怒江傈僳族自治州
201312,533400,迪庆藏族自治州
201312,540000,西藏自治区
201312,540100,拉萨市
201312,542100,昌都地区
201312,542200,山南地区
201312,542300,日喀则地区
201312,542400,那曲地区
201312,542500,阿里地区
201312,542600,林芝地区
201312,610000,陕西省
201312,610100,西安市
201312,610200,铜川市
201312,610300,宝鸡市
201312,610400,咸阳市
201312,610500,渭南市
201312,610600,延安市
201312,610700,汉中市
201312,610800,榆林市
201312,610900,安康市
201312,611000,商洛市
201312,620000,甘肃省
201312,620100,兰州市
201312,620200,嘉峪关市
201312,620300,金昌市
201312,620400,白银市
201312,620500,天水市
201312,620600,武威市
201312,620700,张掖市
201312,620800,平凉市
201312,620900,酒泉市
201312,621000,庆阳市
201312,621100,定西市
201312,621200,陇南市
201312,622900,临夏回族自治州
201312,623000,甘南藏族自治州
201312,630000,青海省
201312,630100,西宁市
201312,630200,海东市
201312,632200,海北藏族自治州
201312,632300,黄南藏族自治州
201312,632500,海南藏族自治州
201312,632600,果洛藏族自治州
201312,632700,玉树藏族自治州
201312,632800,海西蒙古族藏族自治州
201312,640000,宁夏回族自治区
201312,640100,银川市
201312,640200,石嘴山市
201312,640300,吴忠市
201312,640400,固原市
201312,640500,中卫市
201312,650000,新疆维吾尔自治区
201312,650100,乌鲁木齐市
201312,650200,克拉玛依市
201312,652100,吐鲁番地区
201312,652200,哈密地区
201312,652300,昌吉回族自治州
