revision,code,name
201612,110000,北京市
201612,120000,天津市
201612,130000,河北省
201612,130500,邢台市
201612,130600,保定市
201612,130700,张家口市
201612,130800,承德市
201612,130900,沧州市
201612,131000,廊坊市
201612,131100,衡水市
201612,140000,山西省
201612,140100,太原市
201612,140200,大同市
201612,140300,阳泉市
201612,140400,长治市
201612,140500,晋城市
201612,140600,朔州市
201612,140700,晋中市
201612,140800,运城市
201612,140900,忻州市
201612,141000,临汾市
201612,141100,吕梁市
201612,150000,内蒙古自治区
201612,150100,呼和浩特市
201612,150200,包头市
201612,150300,乌海市
201612,150400,赤峰市
201612,150500,通辽市
201612,150600,鄂尔多斯市
201612,150700,呼伦贝尔市
201612,150800,巴彦淖尔市
201612,150900,乌兰察布市
201612,152200,兴安盟
201612,152500,锡林郭勒盟
201612,152900,阿拉善盟
201612,210000,辽宁省
201612,210100,沈阳市
201612,210200,大连市
201612,210300,鞍山市
201612,210400,抚顺市
201612,210500,本溪市
201612,210600,丹东市
201612,210700,锦州市
201612,210800,营口市
201612,210900,阜新市
201612,211000,辽阳市
201612,211100,盘锦市
201612,211200,铁岭市
201612,211300,朝阳市
201612,211400,葫芦岛市
201612,220000,吉林省
201612,220100,长春市
201612,220200,吉林市
201612,220300,四平市
201612,220400,辽源市
201612,220500,通化市
201612,220600,白山市
201612,220700,松原市
201612,220800,白城市
201612,222400,延边朝鲜族自治州
201612,230000,黑龙江省
201612,230100,哈尔滨市
201612,230200,齐齐哈尔市
201612,230300,鸡西市
201612,230400,鹤岗市
201612,230500,双鸭山市
201612,230600,大庆市
201612,230700,伊春市
201612,230800,佳木斯市
201612,230900,七台河市
201612,231000,牡丹江市
201612,231100,黑河市
201612,231200,绥化市
201612,232700,大兴安岭地区
201612,310000,上海市
201612,320000,江苏省
201612,320100,南京市
201612,320200,无锡市
201612,320300,徐州市
201612,320400,常州市
201612,320500,苏州市
201612,320600,南通市
201612,320700,连云港市
201612,320800,淮安市
201612,320900,盐城市
201612,321000,扬州市
201612,321100,镇江市
201612,321200,泰州市
201612,321300,宿迁市
201612,330000,浙江省
201612,330100,杭州市
201612,330200,宁波市
201612,330300,温州市
201612,330400,嘉兴市
201612,330500,湖州市
201612,330600,绍兴市
201612,330700,金华市
201612,330800,衢州市
201612,330900,舟山市
201612,331000,台州市
201612,331100,丽水市
201612,340000,安徽省
201612,340100,合肥市
201612,340200,芜湖市
201612,340300,蚌埠市
201612,340400,淮南市
201612,340500,马鞍山市
201612,340600,淮北市
201612,340700,铜陵市
201612,340800,安庆市
201612,341000,黄山市
201612,341100,滁州市
201612,341200,阜阳市
201612,341300,宿州市
